Protein Group	Protein ID	Accession	-10lgP	Coverage (%)	Coverage (%) Sample 5	Area Sample 5	#Peptides	#Unique	#Spec Sample 5	PTM	Avg. Mass	Description
676	2934	BDJIJG_00820	203,74	28	28	5220000	9	2	17	Carbamidomethylation	41896	methionine adenosyltransferase
590	785	HAPDOO_02589	203,73	14	14	74100000	6	4	19	Carbamidomethylation; Deamidation (NQ)	67267	phosphoenolpyruvate carboxykinase (GTP)
1222	4844	AIFLKA_00674	203,72	32	32	44800000	8	6	9	Carbamidomethylation	43429	ornithine decarboxylase
826	646	LLHKPE_00112	203,68	40	40	88500000	12	11	14		41594	Putative Peptidoglycan-binding lysin domain protein
886	3227	AIFLKA_00570	203,63	25	25	9090000	7	2	13	Carbamidomethylation; Oxidation (M)	49492	TrpB-like pyridoxal phosphate-dependent enzyme
898	1275	AIFLKA_00255	203,33	31	31	52900000	8	4	13	Deamidation (NQ); Oxidation (M)	39344	Iron-sulfur cluster carrier protein
956	1345	LLHKPE_02233	203,2	47	47	177000000	6	6	12	Carbamidomethylation	16477	SoxXA-binding protein
875	1782	BDJIJG_01602	203,16	22	22	1100000	6	1	13	Carbamidomethylation; Deamidation (NQ)	41749	3-phosphoglycerate dehydrogenase
1007	1559	LLHKPE_02114	203,11	51	51	3010000	8	2	11	Carbamidomethylation	27245	precorrin-4 C(11)-methyltransferase
666	738	LLHKPE_02150	203,1	48	48	53200000	11	9	17	Carbamidomethylation; Deamidation (NQ)	34075	Lyase
568	1082	AIFLKA_00536	202,93	29	29	33500000	10	2	20	Carbamidomethylation; Oxidation (M)	55603	2-isopropylmalate synthase
1023	2170	LLHKPE_00695	202,78	48	48	151000000	6	6	11		17192	DUF5666 domain-containing protein
799	391	LLHKPE_03029	202,42	23	23	16600000	10	4	14	Carbamidomethylation	66686	aspartate--tRNA ligase
1368	166	FCFFJI_00874	202,32	34	34	27300000	7	6	8	Carbamidomethylation	38090	Malyl-CoA lyase
1397	2542	LLHKPE_00015	202,25	43	43	48000000	7	7	8	Carbamidomethylation	34247	Putative quinone oxidoreductase YhdH
690	38659	AIFLKA_02064	202,11	39	39	45200000	9	7	17	Deamidation (NQ); Oxidation (M)	30395	DUF2092 domain-containing protein
881	1319	LLHKPE_03277	201,92	33	33	6350000	9	1	13		42538	Twitching motility protein
844	38572	AIFLKA_02759	201,85	70	70	63000000	7	7	14	Deamidation (NQ)	11471	hypothetical protein
784	4098	AIFLKA_03157	201,84	27	27	19300000	8	5	15		40481	DUF2333 domain-containing protein
743	1093	LGNCKJ_01750	201,8	28	28	52600000	5	1	16	Carbamidomethylation	21421	Superoxide dismutase
717	2398	DHPIBI_02207	201,74	18	18	14400000	9	1	16	Carbamidomethylation; Deamidation (NQ)	82825	NADP-dependent fused malic enzyme oxidoreductase phosphotransacetylase
858	78	HKHPLO_00073	201,71	15	15	122000000	12	12	13		106929	TonB-dependent siderophore receptor
494	554	JABIIP_01822	201,67	24	24	8200000	13	2	23	Carbamidomethylation; Oxidation (M)	81097	glycogen debranching protein GlgX
900	1704	LLHKPE_03071	201,66	65	65	168000000	7	6	13	Deamidation (NQ)	21774	Peptidyl-prolyl cis-trans isomerase
668	758	LLHKPE_01231	201,51	39	39	55400000	10	7	17	Deamidation (NQ)	41003	Tol-Pal system beta propeller repeat protein TolB
855	4857	AIFLKA_00885	201,35	23	23	36300000	12	11	13	Deamidation (NQ)	81550	6-phosphofructokinase
986	1568	LLHKPE_00856	201,31	37	37	58200000	7	5	12		28013	cytochrome-c oxidase  cbb3-type subunit II
695	614	LLHKPE_03789	201,31	39	39	684000000	9	8	17		29240	DUF2092 domain-containing protein
672	546	JABIIP_02684	201,09	25	25	71500000	10	7	17	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	62382	dihydrolipoyl dehydrogenase
848	949	LLHKPE_00415	200,95	57	57	397000000	6	6	14	Carbamidomethylation; Deamidation (NQ)	19258	Putative UspA domain-containing protein
792	679	JABIIP_00803	200,92	29	29	16600000	9	3	14	Carbamidomethylation; Oxidation (M)	48916	citrate synthase
792	771	DCJHLG_00296	200,92	29	29	16600000	9	3	14	Carbamidomethylation; Oxidation (M)	49016	citrate synthase
944	1449	AIFLKA_02056	200,82	9	9	24100000	6	3	12	Deamidation (NQ); Oxidation (M)	115944	Efflux pump membrane transporter
1130	71991	AIFLKA_02097	200,63	28	28	122000000	7	7	10		42049	peptidylprolyl isomerase
1318	1420	LLHKPE_03456	200,51	33	33	28200000	6	4	9	Carbamidomethylation	34115	thioredoxin-disulfide reductase
1401	15809	AIFLKA_00250	200,5	29	29	15800000	7	6	8		37537	NAD-dependent epimerase
1051	2772	AIFLKA_00349	200,43	56	56	39300000	5	2	11	Carbamidomethylation	18061	Peptidyl-prolyl cis-trans isomerase
1098	2276	JABIIP_02154	200,35	29	29	328000	8	1	10	Carbamidomethylation	49553	Saccharopine dehydrogenase family protein
709	1810	AIFLKA_00430	200,33	27	27	34600000	12	4	16	Carbamidomethylation; Deamidation (NQ)	73335	PrkA family serine protein kinase
1326	46	FCFFJI_02692	200,2	15	15	30900000	7	6	8		77367	elongation factor G
609	1675	AIFLKA_00546	200,17	27	27	17700000	12	4	19	Carbamidomethylation; Deamidation (NQ)	62856	Proline--tRNA ligase
693	243	LGNCKJ_01909	200,11	18	18	3720000	9	2	17		59784	Catalase
967	1537	LGNCKJ_03016	199,9	26	26	4120000	8	1	12	Carbamidomethylation	41430	D-3-phosphoglycerate dehydrogenase
972	5574	AIFLKA_02177	199,85	23	23	82700000	7	5	12	Carbamidomethylation; Deamidation (NQ)	49649	phosphomannomutase
1002	1078	LLHKPE_01915	199,78	35	35	34400000	7	5	11	Carbamidomethylation	35703	Histone deacetylase superfamily
1406	1213	LLHKPE_01346	199,45	34	34	80000000	6	6	8		32146	thioredoxin
1081	992	LLHKPE_02079	199,36	28	28	61200000	8	6	10	Carbamidomethylation	48766	glutathione-disulfide reductase
839	1263	DHPIBI_00142	199,34	32	32	6750000	6	1	14	Oxidation (M)	27994	2 3-diphosphoglycerate-dependent phosphoglycerate mutase
992	1000	LLHKPE_01889	199,29	7	7	7900000	7	3	11	Carbamidomethylation; Deamidation (NQ)	140935	phosphoribosylformylglycinamidine synthase
950	1267	DCJHLG_00428	199,28	27	27	9000000	8	1	12	Carbamidomethylation	41530	D-3-phosphoglycerate dehydrogenase
660	982	JABIIP_00249	199,2	43	43	32700000	8	2	17	Oxidation (M)	26606	Electron transfer flavoprotein subunit beta
888	1738	JABIIP_02731	199,09	53	53	72700000	8	5	13		24444	50S ribosomal protein L1
407	7554	DHPIBI_00813	199,09	23	23	68200000	6	3	26	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	16854	Putative cache sensor protein
732	3403	AIFLKA_01481	199,02	64	64	443000000	5	3	16	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	12183	thioredoxin TrxA
1399	1202	LLHKPE_03695	198,99	19	19	116000000	7	7	8	Carbamidomethylation	91071	Putative Peptidase families S8 and S53 domain protein
1475	9983	AIFLKA_00036	198,94	16	16	49100000	5	5	7		52945	Heme biosynthesis operon protein HemX
615	1230	BDJIJG_01818	198,91	40	40	19400000	6	1	19	Deamidation (NQ); Oxidation (M)	32205	3-hydroxybutyryl-CoA dehydrogenase
889	2327	AIFLKA_03561	198,73	53	53	69900000	8	2	13	Oxidation (M)	17702	30S ribosomal protein S7
885	616	LLHKPE_00071	198,71	48	48	67800000	8	4	13	Oxidation (M)	27590	30S ribosomal protein S2
731	5415	AIFLKA_03184	198,53	74	74	228000000	8	7	16	Carbamidomethylation; Oxidation (M)	15525	CBS domain-containing protein
940	782	LLHKPE_03054	198,5	33	33	60200000	8	4	12	Oxidation (M)	27879	Enoyl-[acyl-carrier-protein] reductase [NADH]
1018	2510	BDJIJG_00171	198,37	18	18	10900000	7	3	11	Carbamidomethylation; Oxidation (M)	76260	methylmalonyl-CoA mutase
1102	1003	JABIIP_01253	198,21	36	36	1920000	6	1	10		20664	TerD family protein
1384	1706	AOOPHA_00283	198,15	30	30	35600000	6	6	8	Deamidation (NQ)	31794	LamG domain-containing protein
911	847	JABIIP_03121	198,05	12	12	4770000	10	2	12		121209	fused isobutyryl-CoA mutase/GTPase IcmF
797	1813	HAPDOO_02667	197,86	18	18	130000	7	1	14	Carbamidomethylation; Oxidation (M)	62823	crotonyl-CoA carboxylase/reductase
1013	612	LLHKPE_00275	197,83	34	34	42100000	9	7	11	Carbamidomethylation	44437	OmpA-like domain-containing protein
1061	887	LLHKPE_00248	197,77	42	42	72300000	6	4	11		27427	Dienelactone hydrolase
1031	7654	AIFLKA_01573	197,67	34	34	64600000	9	5	11		40529	Outer membrane protein assembly factor BamB
726	7029	BDJIJG_02258	197,6	28	28	54900000	7	7	16	Deamidation (NQ); Oxidation (M)	39956	Branched-chain amino acid ABC transporter substrate-binding protein
1310	1154	LLHKPE_00802	197,31	32	32	64900000	7	6	9		43510	serine-type D-Ala-D-Ala carboxypeptidase
760	851	LLHKPE_02974	197,23	30	30	63600000	9	7	15		51907	Chaperone SurA
647	1743	AIFLKA_00337	197,11	17	17	29000000	12	6	17		90481	endopeptidase La
801	903	LGNCKJ_01547	197,01	27	27	1480000	5	1	14		28706	RES domain-containing protein
958	885	LLHKPE_02092	196,84	37	37	68100000	8	6	12	Carbamidomethylation; Deamidation (NQ)	30021	2-dehydro-3-deoxyphosphooctonate aldolase
716	6	FCFFJI_02367	196,79	26	26	61300000	10	9	16		54419	Cell envelope protein
1094	2486	AIFLKA_00423	196,75	26	26	26600000	10	4	10	Deamidation (NQ)	43361	hypothetical protein
1271	1814	LLHKPE_00876	196,65	43	43	12200000	8	3	9	Carbamidomethylation	36589	Anthranilate phosphoribosyltransferase
968	1017	LLHKPE_00410	196,63	33	33	1510000	7	2	12		34716	Quinone oxidoreductase  NADPH-dependent
1239	1592	JABIIP_01782	196,6	49	49	78800000	6	6	9		37215	Glycine zipper domain-containing protein
1138	890	JABIIP_00522	196,58	14	14	2020000	5	1	10	Oxidation (M)	65408	dihydroxy-acid dehydratase
951	1307	JABIIP_03043	196,49	11	11	1850000	8	1	12		102026	translation initiation factor IF-2
1524	5380	AIFLKA_02178	196,28	21	21	26500000	6	4	7	Carbamidomethylation	51916	Xanthan biosynthesis protein XanB
990	1289	LLHKPE_02968	196,21	20	20	49900000	10	7	11		76836	Glycine--tRNA ligase beta subunit
1193	5584	AIFLKA_01919	196,19	70	70	21400000	7	4	10	Carbamidomethylation; Deamidation (NQ)	16891	6 7-dimethyl-8-ribityllumazine synthase
1065	4889	AIFLKA_00206	196,07	42	42	65400000	8	7	11	Carbamidomethylation; Deamidation (NQ)	34092	D-alanine--D-alanine ligase
1070	1701	LLHKPE_03822	196,01	42	42	393000000	5	5	11		20636	Cytochrome c4
1568	8513	AIFLKA_02197	195,92	42	42	59900000	6	5	7	Carbamidomethylation	28372	Enoyl-CoA hydratase domain-containing protein 3  mitochondrial
1658	18475	AIFLKA_00957	195,9	28	28	13800000	5	4	6		32832	ATP-binding protein
1118	1497	JABIIP_01735	195,81	21	21	4470000	8	1	10	Carbamidomethylation	46086	NDMA-dependent methanol dehydrogenase
1288	7167	AIFLKA_02889	195,7	49	49	219000000	7	3	9	Carbamidomethylation; Oxidation (M)	19238	50S ribosomal protein L10
1126	235	FCFFJI_02163	195,41	40	40	91800000	8	8	10	Carbamidomethylation	45559	Bifunctional O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
1294	1753	JABIIP_01700	195,24	30	30	39800000	7	4	9		31097	4-hydroxy-tetrahydrodipicolinate synthase
1248	2904	AIFLKA_00637	195,2	23	23	4080000	6	1	9		26537	NADH-quinone oxidoreductase subunit C
1143	1333	LLHKPE_00395	195,04	40	40	120000000	6	6	10	Deamidation (NQ)	30236	Sulfurtransferase
640	2882	BDJIJG_01685	195,02	44	44	36100000	6	3	18	Deamidation (NQ)	21673	peroxiredoxin
757	7879	AIFLKA_02769	194,96	65	65	149000000	7	6	15	Carbamidomethylation; Oxidation (M)	16519	thioredoxin-dependent peroxiredoxin
1116	1801	AIFLKA_00088	194,96	46	46	610000	7	1	10	Carbamidomethylation	27695	Precorrin-4 C(11)-methyltransferase
1575	72028	AIFLKA_02058	194,84	30	30	240000000	6	6	7		26578	DUF3313 domain-containing protein
753	693	LLHKPE_01847	194,6	22	22	39700000	10	5	15		63921	Sulfite reductase
1135	1653	LLHKPE_00743	194,56	52	52	133000000	6	6	10		19252	Tat (Twin-arginine translocation) pathway signal sequence domain protein
1159	934	LLHKPE_02418	194,51	56	56	145000000	6	6	10	Carbamidomethylation	20894	Putative protease
1001	1579	AIFLKA_00331	194,41	35	35	6840000	8	2	11	Deamidation (NQ); Oxidation (M)	27901	Enoyl-[acyl-carrier-protein] reductase [NADH]
962	897	JABIIP_01485	194,24	25	25	3350000	7	1	12	Carbamidomethylation; Oxidation (M)	43357	beta-ketoacyl-ACP synthase I
917	667	AIFLKA_03579	194,17	11	11	3470000	9	1	12		121172	Fused isobutyryl-CoA mutase
1615	713	FCFFJI_01157	194,09	59	59	102000000	6	6	7	Carbamidomethylation	17410	thiol peroxidase
569	272	HKHPLO_01084	194	33	33	118000000	10	6	20	Carbamidomethylation; Oxidation (M)	43101	elongation factor Tu
569	273	HKHPLO_01097	194	33	33	118000000	10	6	20	Carbamidomethylation; Oxidation (M)	43101	elongation factor Tu
872	4021	AIFLKA_00414	193,6	28	28	91700000	9	5	13	Carbamidomethylation	47233	adenylosuccinate synthase
451	728	DHPIBI_02785	193,51	21	21	25600000	10	1	25	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	88875	hypothetical protein
1336	2339	LLHKPE_00839	193,25	22	22	32300000	8	5	8	Carbamidomethylation; Deamidation (NQ)	51346	Glutamate synthase  beta subunit
929	18216	LLHKPE_02813	193,23	20	20	10200000	6	2	12	Deamidation (NQ)	65533	NAD-dependent malic enzyme
966	1377	LLHKPE_00312	193,14	48	48	340000000	6	6	12	Carbamidomethylation	15915	nucleoside-diphosphate kinase
1260	20399	BDJIJG_02127	192,94	21	21	105000000	5	5	9	Carbamidomethylation	54096	hypothetical protein
1398	71992	AIFLKA_00148	192,91	24	24	29900000	7	7	8	Carbamidomethylation	45683	3-phosphoshikimate 1-carboxyvinyltransferase
725	8473	AIFLKA_01998	192,86	41	41	40400000	7	3	16	Carbamidomethylation; Deamidation (NQ)	31676	NADP-dependent oxidoreductase domain-containing protein
1080	958	LLHKPE_03399	192,85	25	25	21500000	10	5	10	Carbamidomethylation	53523	Fe-S cluster assembly protein SufB
1261	72010	OJJGAB_02522	192,66	26	26	63900000	5	5	9		40721	Extracellular solute-binding protein
1237	3119	AIFLKA_01587	192,3	23	23	6070000	7	1	9	Carbamidomethylation	49786	3-isopropylmalate dehydratase large subunit
803	141	FCFFJI_01428	192,11	44	44	106000000	10	10	14		37140	TRAP transporter substrate-binding protein
1033	6767	HADHNG_03591	191,95	22	22	25800000	9	7	11	Carbamidomethylation	53936	Ribulose bisphosphate carboxylase large chain
574	2341	BDJIJG_00133	191,72	24	24	8830000	7	2	20	Oxidation (M)	28355	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
759	432	JABIIP_01203	191,31	49	49	233000000	7	7	15		24105	DUF533 domain-containing protein
1276	1125	LLHKPE_03836	191,25	63	63	274000000	7	6	9	Carbamidomethylation	21520	ubiquinol-cytochrome c reductase iron-sulfur subunit
1188	56166	AIFLKA_02527	191,05	56	56	168000000	5	5	10	Carbamidomethylation	17844	CinA C-terminal domain-containing protein
1082	1158	JABIIP_01432	190,86	24	24	8430000	8	3	10	Carbamidomethylation	56675	glycogen synthase GlgA
765	5618	AIFLKA_01996	190,72	47	47	36800000	10	4	15	Carbamidomethylation; Deamidation (NQ)	29297	2 3 4 5-tetrahydropyridine-2 6-dicarboxylate N-succinyltransferase
1299	2151	LLHKPE_03536	190,58	65	65	119000000	5	5	9	Carbamidomethylation	15613	Universal stress protein
1291	7587	AIFLKA_01912	190,52	35	35	18400000	7	5	9	Carbamidomethylation	36003	Acetoin utilization protein AcuC
1134	1499	LLHKPE_02387	190,49	36	36	49100000	6	5	10	Carbamidomethylation	29626	carboxylating nicotinate-nucleotide diphosphorylase
1772	1546	LLHKPE_02136	190,45	36	36	130000000	5	5	6	Carbamidomethylation	21019	Corrinoid adenosyltransferase
705	1050	JABIIP_01293	190,41	29	29	13300000	11	4	16		58518	Glucan biosynthesis protein  periplasmic
1625	1204	FCFFJI_01931	190,28	25	25	13700000	4	3	7	Carbamidomethylation	33966	thioredoxin-disulfide reductase
602	1143	JABIIP_01252	189,95	42	42	13700000	8	1	19	Carbamidomethylation; Deamidation (NQ)	20475	Tellurium resistance protein
1342	54885	AIFLKA_03072	189,95	35	35	32200000	6	5	8	Carbamidomethylation	29212	3'(2') 5'-bisphosphate nucleotidase CysQ
1022	1314	JABIIP_00247	189,87	10	10	2040000	6	1	11		64228	Acyl-CoA dehydrogenase
965	6533	AIFLKA_00095	189,68	42	42	132000000	5	3	12		20749	Cytochrome c4
1132	879	JABIIP_01216	189,62	30	30	74900000	7	7	10	Carbamidomethylation	36772	C4-dicarboxylate-binding periplasmic protein
794	1585	AIFLKA_00884	189,52	19	19	32700000	9	5	14		64310	Nitrite/sulfite reductase
787	940	JABIIP_02835	189,13	34	34	84600000	9	4	15	Deamidation (NQ)	28291	succinate dehydrogenase/fumarate reductase iron-sulfur subunit
712	13030	KABFEG_03610	188,93	28	28	94500000	8	8	16	Deamidation (NQ)	40621	branched-chain amino acid ABC transporter substrate-binding protein
777	1858	AIFLKA_00418	188,8	31	31	19300000	10	6	15	Deamidation (NQ)	46703	Protein HflK
1251	4006	AIFLKA_01147	188,79	40	40	55000000	7	6	9		31784	AB hydrolase-1 domain-containing protein
1195	195	FCFFJI_01353	188,32	11	11	815000	5	1	10	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	61582	dihydrolipoyl dehydrogenase
1491	3490	AIFLKA_01869	188,28	23	23	41800000	7	5	7	Carbamidomethylation	49031	Bifunctional protein GlmU
1335	2465	AIFLKA_02026	188,19	19	19	21500000	7	4	8	Carbamidomethylation	57070	Long-chain fatty acid--CoA ligase
1382	995	LLHKPE_02942	188,1	31	31	33400000	7	6	8	Carbamidomethylation	40617	bifunctional 3 4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II
1320	38290	AIFLKA_00906	187,85	56	56	24600000	6	5	9		17313	protein-export chaperone SecB
977	2138	LLHKPE_02365	187,76	59	59	406000000	5	4	12	Carbamidomethylation; Oxidation (M)	17256	protein-export chaperone SecB
656	763	LLHKPE_01622	187,71	39	39	55800000	8	7	17	Carbamidomethylation; Deamidation (NQ)	41127	cell division protein FtsZ
953	1016	LLHKPE_00386	187,23	60	60	173000000	6	4	12	Carbamidomethylation; Deamidation (NQ); Oxidation (M)	18846	Gamma carbonic anhydrase family protein
1183	1731	LLHKPE_01584	187,22	41	41	101000000	6	6	10	Carbamidomethylation; Deamidation (NQ)	17480	DUF2505 domain-containing protein
1129	2469	LGNCKJ_01212	187,19	23	23	20900000	7	1	10	Carbamidomethylation	49782	3-isopropylmalate dehydratase large subunit
831	673	LLHKPE_00296	187,16	22	22	7110000	8	3	14		67061	arginine--tRNA ligase
1317	592	FCFFJI_00350	186,94	48	48	217000000	7	6	9	Carbamidomethylation	20539	alkyl hydroperoxide reductase subunit C
1362	881	FCFFJI_00558	186,9	24	24	13500000	6	3	8		22816	NADH-quinone oxidoreductase subunit C
1181	1173	LLHKPE_03126	186,82	52	52	30000000	6	3	10		19840	FlgO domain-containing protein
758	1613	JABIIP_00333	186,74	10	10	1940000	9	2	15		106451	isoleucine--tRNA ligase
800	983	LLHKPE_03100	186,7	43	43	14400000	9	3	14		25486	30S ribosomal protein S3
1805	2121	HADHNG_03057	186,6	19	19	8260000	4	1	6		39983	TRAP transporter substrate-binding protein
1376	6891	AIFLKA_01727	186,48	15	15	43400000	6	3	8	Carbamidomethylation	44849	2-methylfumaryl-CoA isomerase
697	7256	AIFLKA_02669	186,37	31	31	81200000	9	7	16	Carbamidomethylation	52020	Glycoside hydrolase family 57 N-terminal domain-containing protein
918	376	LLHKPE_02376	186,34	12	12	90500000	9	9	12	Carbamidomethylation; Deamidation (NQ)	152925	Big-1 domain-containing protein
1431	2178	LLHKPE_00696	186,31	34	34	67700000	5	5	8	Deamidation (NQ); Oxidation (M)	23120	Putative Glutathione S-transferase domain
1158	1548	BDJIJG_02579	186,22	22	22	10500000	7	3	10	Carbamidomethylation	60671	Acyl-CoA synthetase
1453	2168	LLHKPE_02528	186,13	42	42	49400000	5	2	8		13466	Reactive intermediate/imine deaminase
1174	555	LLHKPE_00632	186,1	22	22	8900000	7	3	10	Deamidation (NQ)	44541	FtsH protease activity modulator HflK
920	3548	AIFLKA_00457	185,97	26	26	20300000	7	4	12	Carbamidomethylation	45475	alanine transaminase
960	20493	AIFLKA_02079	185,92	27	27	61900000	8	6	12	Carbamidomethylation	45463	Acetate kinase
1469	67	FCFFJI_02627	185,65	7	7	15100000	6	3	7		157890	DNA-directed RNA polymerase subunit beta
928	36314	LLHKPE_00136	185,64	30	30	117000000	7	7	12		37859	NapD-like protein
1123	120	FCFFJI_01465	185,58	11	11	18800000	6	2	10	Oxidation (M)	69251	molecular chaperone DnaK
1462	1470	LLHKPE_00543	185,43	33	33	22500000	6	3	8	Carbamidomethylation; Deamidation (NQ)	33615	Ribose-phosphate pyrophosphokinase
1015	20538	AIFLKA_01227	185,25	35	35	71500000	7	7	11		33952	Putative UDP-glucose 4-epimerase
841	1702	LLHKPE_02056	185,23	51	51	437000000	5	5	14	Oxidation (M)	16210	hypothetical protein
1072	1727	LLHKPE_03903	184,96	38	38	287000000	5	5	11	Deamidation (NQ)	25639	Superoxide dismutase
1227	27393	AIFLKA_00487	184,92	27	27	60000000	7	7	9		30968	Signal peptidase I
1066	1664	LLHKPE_02279	184,63	46	46	87700000	6	6	11	Carbamidomethylation	18147	DUF1269 domain-containing protein
808	465	LLHKPE_02371	184,6	26	26	66500000	7	6	14	Carbamidomethylation	39901	Putative type IV fimbriae biogenesis protein
933	1346	FCFFJI_02026	184,25	57	57	149000000	6	6	12	Deamidation (NQ)	16799	peptidoglycan-binding protein LysM
1293	8041	AIFLKA_00082	184,15	68	68	32800000	6	5	9	Carbamidomethylation	13476	Cyclic nucleotide-binding domain-containing protein
634	2463	LLHKPE_01041	184,14	61	61	431000000	5	4	18	Oxidation (M)	11767	hypothetical protein
1207	22024	AIFLKA_00028	184,05	20	20	26200000	7	7	9	Deamidation (NQ)	60035	Type I phosphodiesterase/nucleotide pyrophosphatase
1797	1375	LLHKPE_00016	184,03	14	14	54400000	5	5	6	Deamidation (NQ)	66628	IPT/TIG domain-containing protein
1451	2266	LLHKPE_02501	184,02	52	52	970000	5	2	8	Oxidation (M)	13033	Putative chemotaxis regulator CheY
1292	4172	AIFLKA_02110	183,97	22	22	124000000	6	6	9	Deamidation (NQ)	51517	putative periplasmic serine endoprotease DegP-like
976	72013	AIFLKA_00770	183,89	38	38	57800000	7	6	12		30522	Transporter substrate-binding domain-containing protein
979	1566	LLHKPE_02771	183,6	28	28	38500000	10	10	12	Carbamidomethylation	42835	Putative PHB de-polymerase domain protein
996	1192	BDJIJG_03310	183,4	16	16	3390000	8	1	11		74305	aspartate--tRNA ligase
1112	4585	AIFLKA_01194	183,1	34	34	56800000	7	4	10	Carbamidomethylation; Deamidation (NQ)	39177	3-deoxy-7-phosphoheptulonate synthase
1349	1176	LLHKPE_00625	183,04	20	20	14700000	7	3	8	Deamidation (NQ)	43538	Outer membrane protein assembly factor BamC
1146	1282	JABIIP_00363	183,04	21	21	592000	6	1	10	Carbamidomethylation	37242	Phosphate transporter (ABC superfamily peri-bind)
993	1034	KABFEG_01600	182,94	11	11	22400000	6	2	11		78715	polyribonucleotide nucleotidyltransferase
1145	8246	AIFLKA_03388	182,85	64	64	110000000	6	6	10		19887	hypothetical protein
2033	2800	JABIIP_02212	182,76	43	43	72300000	5	5	5	Carbamidomethylation; Deamidation (NQ)	16962	Group 1 truncated hemoglobin
1287	1489	LLHKPE_01591	182,69	36	36	25800000	9	6	9	Carbamidomethylation	45958	Phosphoribosylamine--glycine ligase
1093	1817	JABIIP_00927	182,45	26	26	23200000	7	5	10	Carbamidomethylation; Deamidation (NQ)	43998	OmpA-like domain-containing protein
959	1451	LLHKPE_01334	182,42	25	25	21000000	9	5	12	Deamidation (NQ)	63714	VWFA domain-containing protein
2090	3050	AIFLKA_03541	182,28	46	46	6690000	4	1	5		12920	Putative chemotaxis regulator CheY
994	333	LLHKPE_03683	182,16	16	16	29700000	11	8	11	Carbamidomethylation	105629	valine--tRNA ligase
988	2842	LLHKPE_00080	181,9	33	33	0	7	1	12		18976	OmpH family outer membrane protein
1119	2471	LLHKPE_00758	181,83	24	24	19200000	6	3	10		44701	Patatin
1045	63229	AIFLKA_02403	181,8	38	38	47700000	8	7	11	Carbamidomethylation	39366	Aminomethyltransferase
974	702	LGNCKJ_01407	181,8	23	23	11300000	6	2	12	Deamidation (NQ)	42847	ABC transporter substrate-binding protein
824	3862	AIFLKA_02654	181,65	40	40	457000000	5	3	14	Carbamidomethylation	11165	High-putative iron-sulfur protein
1439	935	LLHKPE_00527	181,54	30	30	93100000	5	5	8		17551	bacterioferritin
1041	3675	AIFLKA_01599	181,19	35	35	128000000	5	3	11	Carbamidomethylation	22946	Large ribosomal subunit protein bL25
1028	1184	JABIIP_02759	181,14	39	39	32300000	7	2	11	Carbamidomethylation	30030	50S ribosomal protein L2
1853	5401	AIFLKA_00098	180,94	37	37	25700000	6	4	6	Deamidation (NQ)	23627	Thiol:disulfide interchange protein
1587	7758	AIFLKA_01958	180,83	39	39	16100000	4	2	7		20143	FlgO domain-containing protein
1199	25	FCFFJI_01945	180,78	17	17	39000000	6	6	9		62550	30S ribosomal protein S1
1225	2337	JABIIP_02042	180,76	27	27	31100000	8	6	9		40594	DUF2333 domain-containing protein
1168	519	LLHKPE_03218	180,72	25	25	107000000	5	5	10		32207	polyphosphate kinase 2
870	4391	BDJIJG_01561	180,7	21	21	1610000	6	2	13	Carbamidomethylation	45404	alanine transaminase
1709	1992	LLHKPE_00493	180,42	24	24	30200000	6	6	6		51134	adenylosuccinate lyase
755	849	LLHKPE_00088	180,36	20	20	65200000	9	9	15	Deamidation (NQ); Oxidation (M)	67802	Protein translocase subunit SecD
942	529	JABIIP_01007	180,25	35	35	20000000	6	5	12	Carbamidomethylation	28879	Acetoacetate decarboxylase
1266	2204	LLHKPE_00707	179,88	56	56	22000000	5	5	9	Deamidation (NQ)	13859	Rna binding protein
807	842	JABIIP_03017	179,86	31	31	64500000	9	9	14		48077	Leucine-binding protein domain-containing protein
1105	811	LLHKPE_02151	179,72	24	24	30500000	7	6	10	Oxidation (M)	44761	L-carnitine dehydratase/bile acid-inducible protein F
1155	922	LLHKPE_01003	179,68	30	30	76500000	9	6	10	Carbamidomethylation; Deamidation (NQ)	51893	Putative FAD/FMN-containing dehydrogenase
1155	923	ODMPFI_03315	179,68	30	30	76500000	9	6	10	Carbamidomethylation; Deamidation (NQ)	51893	Putative FAD/FMN-containing dehydrogenase
916	1136	LLHKPE_01580	179,47	16	16	60200	9	1	12	Deamidation (NQ)	73520	PrkA family serine protein kinase
1262	16827	AIFLKA_02853	179,37	60	60	89500000	5	5	9		13421	Response regulator
1099	7919	AIFLKA_00816	179,15	40	40	59800000	7	2	10	Carbamidomethylation; Deamidation (NQ)	36477	Anthranilate phosphoribosyltransferase
788	3085	BDJIJG_01601	179,15	53	53	554000	6	1	15	Oxidation (M)	10818	Phosphoserine aminotransferase
